"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","Probable Pitcher","Batting Order"
"47571-72264","SS","Max","Max Moroff","Moroff","2.9799999237060546","20","2000","NYM@ATL","NYM","ATL","","","","","0"
"47571-80459","OF","Franchy","Franchy Cordero","Cordero","3.924999952316284","8","2000","KAN@CHC","KAN","CHC","","","","","5"
"47571-119371","2B","Devin","Devin Mann","Mann","0","0","2000","LOS@SDP","LOS","SDP","","","","","0"
"47571-119372","3B","Miguel","Miguel Vargas","Vargas","0","0","2000","LOS@SDP","LOS","SDP","","","","","0"
"47571-119376","3B","Brett","Brett Baty","Baty","0","0","2000","NYM@ATL","NYM","ATL","","","","","0"
"47571-119401","C","Rafael","Rafael Marchan","Marchan","0","0","2000","PHI@NYY","PHI","NYY","","","","","0"
"47571-119400","OF","Simon","Simon Muzziotti","Muzziotti","0","0","2000","PHI@NYY","PHI","NYY","","","","","0"
"47571-119402","C","Rodolfo","Rodolfo Duran","Duran","0","0","2000","PHI@NYY","PHI","NYY","","","","","0"
"47571-119405","SS","Bryson","Bryson Stott","Stott","0","0","2000","PHI@NYY","PHI","NYY","","","","","0"
"47571-119404","SS","Nick","Nick Maton","Maton","0","0","2000","PHI@NYY","PHI","NYY","","","","","0"
"47571-119407","OF","Sammy","Sammy Siani","Siani","0","0","2000","PIT@MIN","PIT","MIN","","","","","0"
"47571-119408","2B","Ji-Hwan","Ji-Hwan Bae","Bae","0","0","2000","PIT@MIN","PIT","MIN","","","","","0"
"47571-119410","SS","CJ","CJ Abrams","Abrams","0","0","2000","LOS@SDP","SDP","LOS","","","","","0"
"47571-135799","C","David","David Rodriguez","Rodriguez","0","0","2000","NYM@ATL","NYM","ATL","","","","","0"
"47571-81530","OF","Nicky","Nicky Delmonico","Delmonico","4.25","6","2000","CWS@MIL","CWS","MIL","","","","","0"
"47571-135801","1B","Jake","Jake Hager","Hager","0","0","2000","NYM@ATL","NYM","ATL","","","","","0"
"47571-118398","SS","Vimael","Vimael Machin","Machin","0","2","2000","OAK@SEA","OAK","SEA","","","","","0"
"47571-81570","C","Cam","Cam Gallagher","Gallagher","0","1","2000","KAN@CHC","KAN","CHC","","","","","0"
"47571-82613","SS","Thairo","Thairo Estrada","Estrada","3","1","2000","PHI@NYY","NYY","PHI","","","","","0"
"47571-82617","SS","Andres","Andres Gimenez","Gimenez","4.100000169542101","9","2000","NYM@ATL","NYM","ATL","","","","","8"
"47571-82616","SS","Luis","Luis Guillorme","Guillorme","0","1","2000","NYM@ATL","NYM","ATL","","","","","0"
"47571-14012","OF","Jarrett","Jarrett Parker","Parker","2.4399999618530273","5","2000","NYM@ATL","NYM","ATL","","","","","0"
"47571-38592","1B","Cheslor","Cheslor Cuthbert","Cuthbert","0","1","2000","CWS@MIL","CWS","MIL","","","","","0"
"47571-14019","OF","Abraham","Abraham Almonte","Almonte","7.1294115851907165","17","2000","LOS@SDP","SDP","LOS","","","","","7"
"47571-110306","SS","Humberto","Humberto Arteaga","Arteaga","4.126829193859566","41","2000","KAN@CHC","KAN","CHC","","","","","0"
"47571-116450","1B","Seth","Seth Brown","Brown","0","2","2000","OAK@SEA","OAK","SEA","","","","","0"
"47571-13034","OF","Charlie","Charlie Culberson","Culberson","0","3","2000","NYM@ATL","ATL","NYM","","","","","0"
"47571-52995","C","Luke","Luke Maile","Maile","3.8733334011501737","45","2000","PIT@MIN","PIT","MIN","IL","Finger","","","0"
"47571-13060","SS","Adeiny","Adeiny Hechavarria","Hechavarria","1.5499999523162842","4","2000","NYM@ATL","ATL","NYM","","","","","0"
"47571-84742","C","Willians","Willians Astudillo","Astudillo","7.053448381095097","58","2000","PIT@MIN","MIN","PIT","IL","Not injury related","","","0"
"47571-13098","C","Rene","Rene Rivera","Rivera","1.5","2","2000","NYM@ATL","NYM","ATL","IL","Elbow","","","0"
"47571-137070","C","Joe","Joe Odom","Odom","1.5","2","2000","OAK@SEA","SEA","OAK","","","","","0"
"47571-102284","C","William","William Contreras","Contreras","4.625","4","2000","NYM@ATL","ATL","NYM","","","","","0"
"47571-136090","SS","Nick","Nick Gonzales","Gonzales","0","0","2000","PIT@MIN","PIT","MIN","","","","","0"
"47571-13209","C","Manny","Manny Pina","Pina","5.233333269755046","3","2000","CWS@MIL","MIL","CWS","","","","","7"
"47571-102322","2B","Nick","Nick Madrigal","Madrigal","7.299999872843425","3","2000","CWS@MIL","CWS","MIL","","","","","9"
"47571-13238","C","Josh","Josh Phegley","Phegley","3.133333206176758","3","2000","KAN@CHC","CHC","KAN","","","","","0"
"47571-102331","2B","Nicky","Nicky Lopez","Lopez","2.7444445292154946","9","2000","KAN@CHC","KAN","CHC","DTD","Lower leg","","","0"
"47571-52156","OF","Rosell","Rosell Herrera","Herrera","3.6904761904761907","63","2000","PHI@NYY","NYY","PHI","","","","","0"
"47571-68557","OF","Ryan","Ryan Cordell","Cordell","3","2","2000","NYM@ATL","NYM","ATL","","","","","0"
"47571-38868","OF","Mikie","Mikie Mahtook","Mahtook","0.6666666666666666","9","2000","PHI@NYY","PHI","NYY","","","","","0"
"47571-5084","C","Chris","Chris Iannetta","Iannetta","7.201923076923077","52","2000","PHI@NYY","NYY","PHI","","","","","0"
"47571-68593","2B","Jorge","Jorge Mateo","Mateo","0","0","2000","LOS@SDP","SDP","LOS","IL","Illness","","","0"
"47571-102390","C","Travis","Travis Swaggerty","Swaggerty","0","0","2000","PIT@MIN","PIT","MIN","","","","","0"
